reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app,gemini_llm_topic,correct,human_labeled_topic,cause
b33b8754-80f1-4620-8a36-8d3c3a9ea250,josh woodby,https://play-lh.googleusercontent.com/a/ACg8ocI0Op0DOquyvQcpfVMMCYs3LxqBshy_74QRlLFSwRLvsGpVcg=mo,This app is not user friendly at all. Nothing is linear and it's complicated to find anything you want. There's no option to access your account via email so if your phone number gets changed you're locked out and it's really difficult to change it.,1,38,3.205.10,2025-03-07 13:20:56,"Hello Josh. We'd be glad to take a look at the difficulties you are facing when trying to access your account as well as navigate you through our platform. For this purpose, please contact us via live chat, so we can help out. Thank you!
",2025-03-07 13:57:43,3.205.10,co.mona.android,Usability/UI/UX,1,,
e519e07c-1f95-454d-b3af-db8e958a50a6,S.A. Mooncalf,https://play-lh.googleusercontent.com/a-/ALV-UjXEf4UVhtCIVdCLw6dD3md_4cCS7fDKJAQKj_QPxvSRMg5WKE0w,So I wanted to give the app a try again after a while and I noticed in your privacy updates and features you are requiring users to allow access to all biometric data on a device. That's a major violation of consumers privacy. Then it doesn't allow for you deny their invasiveness. Verification is one thing collecting data from every app on a device is a whole nother deal.,2,74,3.202.21,2025-01-16 12:38:33,,,3.202.21,co.mona.android,Privacy,1,,
25dd5c87-b5fd-4281-9759-7cc50d86957c,Trainer Alpaca,https://play-lh.googleusercontent.com/a/ACg8ocKG2pG90_mXY9KGDHeMdVzdYUXDdXiLCMpMrUV1ujCX97COcw=mo,"Seems like a rip off when you use it. Hidden fees, skewed exchange rates, etc.",2,3,3.204.0,2025-02-07 18:50:53,,,3.204.0,co.mona.android,Transaction Fees/Speed,1,,
c0d8c407-ab8d-4ebf-ba80-30a69b10fdbe,Kamran Afridi Vlog,https://play-lh.googleusercontent.com/a-/ALV-UjXJkhKsKMKqH7fgv4-nLClyp4NVXWiNvqYIp08GFUjh6cdy8ihI,Misleading with Pi cumunity. Al top 20 coin list in binance but No11 Pi coin not listing why????,1,1,2.96.2,2025-03-14 12:44:10,,,2.96.2,com.binance.dev,Features/Functionality,1,,
9723d6da-2277-4394-a914-3278e643d8ca,x-Destiny,https://play-lh.googleusercontent.com/a-/ALV-UjUlCWH1wUynwhBHIG5GAod8PXwUS7QV0471VZbj1HfEkSdcnO7g,Very bad experience with the coins listed on the platform. They list unknown coins without transparency and criteria but refuse to list a coin like PI coin!!!,1,3,2.97.1,2025-03-12 18:26:00,,,2.97.1,com.binance.dev,Features/Functionality,1,,
3413c81b-6794-4575-8633-7d43468b7c23,Christopher Maurice,https://play-lh.googleusercontent.com/a/ACg8ocLWphm2pz4Wjj_Vpjd8gRCSNq5IAVlVxuaC_QEkDPRoJQ35SA=mo,I don't understand bybit all the uprise in btc and other crypto currencies don't affect bybit that's really bad you see other exchange binace remitano you see a good change in it when it comes to bybit there is little or no difference at all you guys should really work on this cause most users are starting to notice,2,0,,2024-12-05 14:14:38,"Thank you for bringing this to our attention. Your feedback helps us identify areas for improvement, and we're dedicated to ensuring a better experience in the future. Share your feedback to us https://www.bybit.com/en/user-feedback ST",2024-12-05 14:31:18,,com.bybit.app,Reliability/Stability,1,,
48058852-117f-45db-b70c-d1d0f24fe1bf,Eric Oneal,https://play-lh.googleusercontent.com/a-/ALV-UjW_oldOo0vvTORqebIALVDHD-zlJ6hlH83MVqgOFzIlClIXgPc,It's not downloading,2,0,3.205.10,2025-03-13 23:54:34,"Hello Eric! Please send us a message via Live chat. We will gladly look into the difficulty you have encountered when downloading our platform and assist you accordingly. Thank you in advance!
",2025-03-14 0:07:36,3.205.10,co.mona.android,Reliability/Stability,1,,
8c976507-7f71-4622-bae0-ab7c643d9487,Rob Kroe,https://play-lh.googleusercontent.com/a-/ALV-UjXFsT66nVUdUIZozbsXEOQByZC4ixV6oA4TPezyHqE8h3iW4v0,"Bybit’s customer support is absolutely terrible. Responses take forever, and when they finally reply, they give generic copy-paste answers that don’t solve anything. I had an issue with a withdrawal, and after days of back-and-forth, they still couldn’t provide a real solution. It feels like they don’t care about their users at all. If something goes wrong with your account, don’t expect any real help. Avoid this platform!",1,0,,2025-02-18 3:19:58,"We apologize for any inconvenience you've encountered while using our app. Providing a seamless experience for our users is our top priority, and we're committed to resolving any issues you've faced. Thank you for your patience and understanding. -AS",2025-02-18 16:05:14,,com.bybit.app,Customer Support,1,,
fa72b8e4-1c49-476e-9f67-ce6fb85da650,Chris Fitty,https://play-lh.googleusercontent.com/a-/ALV-UjXINKf7RpxNy0o_WO9YpImFQMBCobxyU57_aP9V6-f0oV6OydN3,"I don't know what the problem is since yesterday, I have been trying to sell my btc through p2p but I couldn't see any of my saved account details anymore. I tried adding new ones, all to no avail. Please resolve this issue.",2,0,4.51.1,2024-11-01 10:59:44,"We're dedicated to enhancing your experience. Please contact us with specific details at https://www.bybit.com/en/help-center/s/webform, and we'll address any issues as quickly as possible. NP",2024-11-01 11:34:22,4.51.1,com.bybit.app,Account Management,1,,
714ccfdc-0c3e-4f4a-b11a-a0d3be578f7b,will smith,https://play-lh.googleusercontent.com/a/ACg8ocKb-GuisdjWvD5JQDaGl-EU6TiLCeTPD0u4186TL0pjpDS3ig=mo,"Was a good app until a little over a month ago when I tried to setup my fiat wallet. 30 plus days of an internal review and still no resolution. In case you're not familiar, you need fiat to withdraw your money. Asked to transfer my crypto to Coinbase or another platform but I was told I have to wait this long drawn out review of 2 documents with my SSN and License. Maybe I'll be able to with draw in the next 4 years. Just a reply to response to my review. That's who I've been in contact with.",2,1,3.203.0,2025-01-26 14:21:20,"Hello Will. If you have already contacted us via live chat, our team will make sure to get back to you as soon as possible. We will advise you further about setting up a Cash Account as well as address any other inquiries you may have. Thank you!",2025-01-26 14:18:05,3.203.0,co.mona.android,Account Management,1,,
cbab4030-12c0-4a02-be80-61bfed4f761d,Eyobed Mesfun (Ben),https://play-lh.googleusercontent.com/a-/ALV-UjWmkHUDh2iLi-RpfbRJ4N9GFEdl3a2Z7ng9Nt4evFtzzvyx_GHe,Can't make purchases most of the time!,2,0,3.200.0,2024-12-02 15:52:42,"Hello Eyobed. We welcome you to get in touch with us via live chat, so we can take a look at the purchase difficulties you are experiencing and advise you accordingly. We will be happy to help. Thank you!",2024-12-02 16:42:40,3.200.0,co.mona.android,Reliability/Stability,1,,
343e7c22-5392-4a81-8bec-8567a88c7764,Erik,https://play-lh.googleusercontent.com/a-/ALV-UjV4ueBxbtGcXADqqOBHYumC5KwaLPivI1dJyRChfNfCidI2k6IWhg,Scammers .50% feed out Cash,1,0,,2025-03-11 4:17:57,,,,co.mona.android,Security,0,Transaction Fees/Speed,"The word ""Scammers"" is probably why it was tagged as ""Security""."
29ae2fd8-74f3-4bba-ac23-1afeba055546,Jeff Pavlik,https://play-lh.googleusercontent.com/a-/ALV-UjXDu-Y4PJsjTZQFxZedeiSyddU0Lh0KP1Jkni4FEL6JzYYW5U30rQ,Pop-ups every time I open the app,1,0,3.205.10,2025-03-11 13:23:55,,,3.205.10,co.mona.android,Usability/UI/UX,1,,
95a3bf06-3da7-4de7-a6bd-62502447cefd,Thomas Scerri,https://play-lh.googleusercontent.com/a-/ALV-UjU3Sw6QVmf7JgBGISzkXh63VU85vBcOrhtCjwES8mMmijKQUzc,The app is still junk. The same problems for over two years. Trying to top up my debit card always requires me to shut down the app and restart. Don't ask me my phone make/model or tell me it's a problem with my phone ... It's been like that what different phones. The other nuisance is the forced updates... FFS give us a heads up beforehand. Don't just lock us out of the bloody app. It's so frustrating. And why does it need more than 2Gb of storage space to update with a 45Mb update? Grr,2,63,3.201.20,2025-01-07 12:40:26,Hello Thomas. Please contact us via our Live chat or at contact@crypto.com. Our team will gladly help with the technical difficulty you have encountered. Thank you!,2023-03-24 0:08:35,3.201.20,co.mona.android,Usability/UI/UX,0,Reliability/Stability,
bef9761a-a95b-4493-9cc5-91a0ba9bf2d1,Tiago JH,https://play-lh.googleusercontent.com/a-/ALV-UjWr-pArb2TAbt94Q6bzjkxspe9WCd58KmUd7hzuaiz8A7T5StA,"App is more or less easy to use but it takes a while to get used to it. Lately the widget fails ALL THE TIME with the message ""empty"" and I need to remove it and add it again to the screen.",2,2,3.202.21,2025-01-12 19:12:44,Hello Tiago! Please send us a message via Live chat. We will gladly look into the performance difficulty you have encountered with the Crypto.com widget and assist you further. Thank you in advance!,2025-01-12 19:44:48,3.202.21,co.mona.android,Usability/UI/UX,1,,
c051011f-a5f1-46af-bac9-de2a877181b0,Matthew Cohen,https://play-lh.googleusercontent.com/a-/ALV-UjUKKQpGOhx29fQsxRwgiXDwzIhHtd2ylBClQlGXAmot9XAx4fM,"This is the worst user friendly app. They claim there is no phone number to actually speak to someone. The people on the chat don't understand most issues, so you constantly have to repeat yourself. This app is incredibly bad with the lack of customer support especially.",1,2,3.205.10,2025-03-04 17:21:37,,,3.205.10,co.mona.android,Customer Support,1,Usability/UI/UX,Multiple topics
5decaef7-a187-4c2c-9a47-8449e7346cb2,Daimien Taylor,https://play-lh.googleusercontent.com/a-/ALV-UjWkIHRUMDR0NklcyhfFTXfHKstYJYRbS1phznBfd1Kq2K2Z_80,"Do not sign up for this trash scam of an app. Where do I start. First they charge $4.99 for a basic debit card. Second they randomly block your account to where you can't add a debit card so if you have a balance on your account it's literally stuck there, then don't tell you the reason as to why they block your account. Third their UI is horrible. I didn't think Coinbase was bad after using this service.",1,1,3.205.10,2025-03-12 0:44:12,"Hello, Daimien! Our team would be happy to take a closer look at the status of your account and address any concerns you may have. Please reach out to us via live chat so we can assist you further. Thank you!",2025-03-12 0:55:36,3.205.10,co.mona.android,Account Management,1,Usability/UI/UX,Multiple topics
d9c263a5-4d05-45a7-9201-6bfb5a37c2fc,Denis K.,https://play-lh.googleusercontent.com/a-/ALV-UjVYwBpbnoMSIcPwLd2ChEqoQY3L9fdAB-0E4lbbCgTsQhSxiOc,"Use BINANCE for your sanity!!!! Buying crypto throu this app will cost you more then using exchange??? Dont go for diamond prizes, those jersey cost 100-150 eur online and they want you to buy it for 5k diamonds????? Visa Card if you transfer money from ""cash wallet"" to card wallet you cant use that money for crypto anymore????????? You will see me no more when i return my cro at .15 cent!!!!!",1,1,3.205.10,2025-03-08 13:08:15,,,3.205.10,co.mona.android,Transaction Fees/Speed,1,,
93498623-2a50-4f26-9670-cd034786c2f3,Grant,https://play-lh.googleusercontent.com/a/ACg8ocKk8qCHrqoeXgJH00Pyogc--Ko4Ssp2xMImtLbC16KOfEsDcQ=mo,"Worst customer service imaginable takes forever to get to a real service agent and the maker and taker fees are way to high, stay away this app is designed for amateurs that don't know any better and to take as much money away from you as possible.",1,1,3.205.10,2025-03-02 16:30:02,,,3.205.10,co.mona.android,Customer Support,1,Transaction Fees/Speed,Multiple topics
9cc30389-5219-4a49-b499-1d828f4aa674,Muhammed Jobe,https://play-lh.googleusercontent.com/a/ACg8ocLRrRQ0M7LIm7bQyjp-QQFLLqFtBFjbgZ-ZYOAY1ID8izE9EA=mo,User friendly,5,0,2.96.2,2025-03-14 14:57:55,,,2.96.2,com.binance.dev,Usability/UI/UX,1,,
b2b50f3d-61a7-464e-9ac7-d80d3536526e,Bob L,https://play-lh.googleusercontent.com/a-/ALV-UjWawrNlHrkcCUv5-Likfi8hO5M7v-w4sx1xpQ-Em42xG2mxZ0A,"Horrible 2 days dealing with signing in, dealt with customer service and STILL cant log in",1,1,3.205.10,2025-03-11 15:07:52,"Hello, Bob. Please get back to us via live chat. We would be glad to look further into the login difficulties you are experiencing and assist accordingly. Thank you!",2025-03-11 15:34:56,3.205.10,co.mona.android,Customer Support,1,Reliability/Stability,Multiple topics
e226a8cc-8b42-42fa-88ec-f9f2f31d5316,Justin obn,https://play-lh.googleusercontent.com/a/ACg8ocKcZJ0zgW51rcwsQVRxQZnq6VekhgEN4_3lAI0-VV5fQcvtTA=mo,"Downloading new app practically every week,and slow to upload",1,0,3.205.0,2025-02-21 21:14:59,,,3.205.0,co.mona.android,Reliability/Stability,1,,
e5faf363-7a51-4291-a4f1-d569a863ffed,Charles Alsobrook,https://play-lh.googleusercontent.com/a/ACg8ocJHeP3IGFFnFRDamxjIZJHcz7KKwdFbP0dPECFzFl2ZHI91Qw=mo,"I am trying to open my crypto, BUT the app keeps locking me out... this app is useless. I guess I will open another app other than crypto. And there is no way to get help... I put in the code that they send me, and it won't take it.... AND now you tell me to live chat you???? HOW? I can't get on the app dummies",1,0,3.205.0,2025-02-19 19:00:05,Hello Charles! Please contact us via Live chat with more information on the matter. Our team will be glad to look into your login difficulties and assist you with accessing your account.,2025-02-19 18:35:16,3.205.0,co.mona.android,Usability/UI/UX,0,Reliability/Stability,
4aa11da2-8c8a-4ccf-9326-0d4b93fc70d9,Kenneth Meadows,https://play-lh.googleusercontent.com/a/ACg8ocIWQDqbpIf-5sP6Zswitld0cNshuhBc4P-2AfhEJGhVV6EDxA=mo,Smooth transaction,5,0,3.205.10,2025-03-05 23:35:03,,,3.205.10,co.mona.android,Transaction Fees/Speed,1,,
fab7c9ce-f7f8-4f0f-ae7b-c486130e7ce3,green smith,https://play-lh.googleusercontent.com/a-/ALV-UjWA_CzGl0lXKGB4yH_Fg8x8LWBe491UWzbQbbB5RJeQeEhmfYM,I haven't received any $100 while signed up 3 years ago. Why?😂😂😂😂,2,0,2.87.4,2025-02-22 12:12:24,"Hi Smith, To claim your 100 USDT Trading Fee Rebate Voucher, complete three simple tasks. For details, visit: https://www.binance.com/en/new-user-zone
Should you face any issues, we encourage you to reach out to us at https://binance.com/en/chat We're here to help you in the most effective way possible! MM",2025-02-22 12:25:59,2.87.4,com.binance.dev,Account Management,0,Generic feedback,
2fc14f11-9d86-4771-ab53-98c38a235d0a,Mir Fayaz,https://play-lh.googleusercontent.com/a/ACg8ocLlPzKOVtJohBiQGrWENew1jImILX3ni_so724ZD6k6be2YDg=mo,Please fix my account binance team,2,0,2.95.3,2025-02-15 4:33:22,"For assistance with your account, please contact our support team directly at https://www.binance.com/en/chat or use the live chat feature on or app (""🎧"" icon). Our team is available 24/7 to help resolve any issues you may be experiencing. Thank you for your patience! EA",2025-02-15 5:03:04,2.95.3,com.binance.dev,Account Management,0,Generic feedback,
3a018f43-0978-4c9a-a5d9-d5cb18c4bbc9,UTHMAN YUSUF,https://play-lh.googleusercontent.com/a/ACg8ocIv6W1SJ21fJJB1zuTRjxDa3C1RRMehhNb889oqqajX0csiuQ=mo,can't log in please help,1,1,3.205.0,2025-02-23 3:46:46,"Hello Uthman, we invite you to reach out to us via our live chat. Our team will be glad to take a look into the difficulties that you have encountered while attempting to access our platform and assist you accordingly.",2025-02-23 4:02:33,3.205.0,co.mona.android,Account Management,1,,
be1b5adb-7290-4a7f-ab0d-a56586be471e,Olamide Ayeni,https://play-lh.googleusercontent.com/a-/ALV-UjWPP-fmNHSiYn9LQCMVcXjx1oQkELcr_pOnwrOagw5VodORuFsW,"The web 3 exchange on the app is terrible, You charged me 8 Trons, to do a simple swap from usdt tron to Tron coins, yet the swap is unsuccessful, I've been trying for days now, my money is stuck in the web 3 exchange, fix this now",1,1,4.58.0,2025-02-09 8:40:14,"We're truly sorry to hear about your experience. Your feedback is valuable to us, and we'd like to make things right. Please reach out to our support team at [https://www.bybit.com/en/help-center/s/webform so we can address your concerns promptly. -AS",2025-02-09 15:48:12,4.58.0,com.bybit.app,Transaction Fees/Speed,1,,
0143f1ad-d803-4666-b4ce-9cdbd99c26c5,mattiase alemayehu,https://play-lh.googleusercontent.com/a/ACg8ocKQormOwA4YvEP1RrxzjF41qxc3gXx_BYdPvL_sa53C1SyaGg=mo,"Most p2p users in this platform is trying to scam people,and they using third party bank account payment,why bybit allowed to users to thirdparty payment? i don't recommend to use bybit, the customer servise is not responsive and not resolving my issue, i try to sell usdt for counterparty and he presed transferd without transfer and and i asked him to send screenshot but he didn't. i did appeal the transaction but the customer service didn't resolve the appel progress still now.",1,17,4.59.0,2025-03-03 7:12:49,"We’re sorry to hear about your experience. If you encounter any suspicious activity, we encourage you to report it immediately. Regarding your appeal, Please reach out to our support team with your case ID for further updates. We appreciate your patience and are committed to assisting you. NP",2025-03-06 20:58:13,4.59.0,com.bybit.app,Customer Support,1,,
b0cf7e1d-923f-40bc-896c-96bfa7d41fbb,Pasindu Pramuditha Amarasena,https://play-lh.googleusercontent.com/a-/ALV-UjVMT5Wr0e0qdLGn2ml2Z7Tjv2vnGqRaSlSTAmYKigd9MeiU45sT,"Having issues on 1min candles display that's cost me a lot , even stop lost doesn't work properly as well",2,0,2.95.3,2025-02-09 0:40:58,"Hi Pasindu, we're here to help! Could you confirm if the troubleshooting steps provided earlier helped resolve the issue? If the problem persists, we’d like to investigate further. Please reach out to our live support team at https://www.binance.com/en/chat so we can check this in detail. - FL",2025-02-11 6:02:59,2.95.3,com.binance.dev,Reliability/Stability,1,,
bbfa6d3f-0127-4a26-9015-156c4b090de8,Brian Lightfoot,https://play-lh.googleusercontent.com/a/ACg8ocIYwkLLOYMSmgah7UY6VfqWALQjd8IpVJd55we5T2nonfy8ww=mo,Simply the most user-friendly crypto app,5,0,3.205.10,2025-03-12 10:42:18,,,3.205.10,co.mona.android,Usability/UI/UX,1,,
81923ab5-e850-4aae-b84d-db27f6e091db,Shair Ali,https://play-lh.googleusercontent.com/a/ACg8ocIi1VekzHx8y3l1JsqTzoA9S7RLzbMNyUYqmW1SIba-nB2z6A=mo,"Worst app , don't install",2,0,,2025-02-03 1:06:31,"Hi Ali! Please share your specific concerns or questions with our customer support team at https://www.binance.com/en/chat and provide more details so that we can assist you effectively. Your feedback is important to us, and we're here to help. Thank you. VL",2025-02-03 1:45:54,,com.binance.dev,Usability/UI/UX,0,Generic feedback,
922e3058-8c40-42b7-ac20-d89cf919c6ac,Mustafa Kamal,https://play-lh.googleusercontent.com/a-/ALV-UjV4sG4NzvZx833yLc19ai3r3QK_ZLl3Pi0_shl8FhUM1136Z33F,Someone frauded with me please stay alert,1,0,4.57.0,2025-02-25 3:59:46,"We value your feedback. To assist you further, please contact us https://www.bybit.com/en/help-center/s/webform directly. We're here to ensure your satisfaction. -AS",2025-02-25 12:42:53,4.57.0,com.bybit.app,Security,1,,
ceaeac77-6abd-4593-b614-9ad0e3aec23b,ravi kumar,https://play-lh.googleusercontent.com/a-/ALV-UjX87zoJT9hCiwzzhk1bowzAaDxvdVJ58wKFF6YiU41KCzxhooVn,"Good app but a problem is that it shows only "" area chart"" even if I change into "" line chart"" or ""candle chart"". Please shootout this problem.",2,11,2.94.6,2025-01-27 0:52:25,"Hello! Please try the following steps: 1. Ensure your app is updated to the latest version.
2. Clear the app cache from your device settings.
3. Restart the app.

If the problem persists, please contact our support team so we can investigate and resolve the issue: https://binance.com/en/chat ^LK
",2025-01-27 1:02:00,2.94.6,com.binance.dev,Usability/UI/UX,1,,
5868700d-ef14-4396-afec-9467b6f5ff28,mel doyle,https://play-lh.googleusercontent.com/a-/ALV-UjUDHCfjndjLBnao18X_0AaNBbPA4zrrJG6vgIetsnaDRx12UUEM,Unable to use card,2,0,3.201.0,2024-12-14 9:37:41,,,3.201.0,co.mona.android,Usability/UI/UX,0,Features,
96d542ca-01a8-436f-8de6-770faaff35a8,Bit AccessUAE,https://play-lh.googleusercontent.com/a/ACg8ocIfmkSGUZlang7NfRwMHzFNMD68ZFOqVq-WQKWwveZNJ7NjzA=mo,"I have a pending asset for a while and it is saying frozen, I need it release please",1,1,,2025-03-05 14:13:42,Your feedback is important to us. Please contact our support team https://www.bybit.com/en/help-center/s/webform so we can investigate and resolve the issue you're facing. -AS,2025-03-09 19:49:30,,com.bybit.app,Account Management,1,,
1b08b9f7-e1d0-4b1c-9a3a-9d30c80e9ee9,Sam W.,https://play-lh.googleusercontent.com/a-/ALV-UjX3KwcE4d5TZmlCx2llckNhos3th8G0cloKIDf7iU0Nxeodyfn6,"Well, the app is super slow, but at least it works again since the problematic update a while back. The constant ""must update to continue using the app"" is EXTREMELY annoying. I don't care if i miss 1 or 2 features, i just want to check on my crypto for once without being nagged to update. Now if an update made the app faster or better again, maybe I'd be interested. But nothing changes. This has been posted a long time, so from now on, every time I get nagged to update,this review loses a star.",2,68,3.204.0,2025-02-26 17:40:42,,,3.204.0,co.mona.android,Usability/UI/UX,1,Reliability/Stability,
fb9f61ee-d575-4b0a-9464-0d68eaff3b45,Toe Beans,https://play-lh.googleusercontent.com/a-/ALV-UjVBcXINXlWp6dL7yhprhx9BKKGBqsC3E5iwv7rta2ZF6gN0MaHV,"They want to be a financial service where you can exchange cash and crypto, and push boundaries. The app does ok, But the support staff are largely evasive and like to play word games. If you want someone to handle your money they'd better be more willing to offer customer service than the game I play in the evenings where cats make soup.",1,0,3.205.10,2025-03-11 1:04:32,,,3.205.10,co.mona.android,Customer Support,1,,
9c1d625c-dbf5-46c5-9574-63ba6e2255b7,Eric Shaw,https://play-lh.googleusercontent.com/a/ACg8ocL9FuiUJYVEci_zfZIRpC_1I2iITQxxF1FsAq2itH-mlbKGeg=mo,"It is slow now, and they want you to have this security check and this one, and this one. Just make it easy for us to log in.",2,0,3.202.21,2025-01-21 18:45:16,Hello Eric. Please reach out to us via live chat with more information on the matter. We will gladly look into the login and performance difficulties you've encountered on our platform and offer further assistance. Thank you!,2025-01-21 19:02:45,3.202.21,co.mona.android,Usability/UI/UX,0,,
83c879cf-6769-4894-bd3e-a7d6677729a6,Ahsan Ubaid,https://play-lh.googleusercontent.com/a-/ALV-UjVHXMTuwedsJqmOSjoVopamiPk8O5Lu2SCpVecxSSLi1atnuVE,Needs to be refreshed after every few minutes. Shows glitch,2,0,2.96.2,2025-03-03 0:50:31,"Hi Ahsan, For this issue, please ensure the app is updated to the latest version, clear the cache, restart your device, and connect to another network. You can also try reinstalling the app (before uninstalling, please remember to back up any Web3/Defi Wallet and its seed phrase). Need more help? Reach out to us at: https://binance.com/en/chat. -LM",2025-03-03 2:43:43,2.96.2,com.binance.dev,Reliability/Stability,1,,
6bd27df1-567c-49b4-ab26-94994e92d7a8,Daniel Sokol,https://play-lh.googleusercontent.com/a/ACg8ocJNDVmMWR7RoKuURMs8M4rFDULEBqG-Z7va85SZbsVmPEPxG9fp=mo,Loading account balance takes forever. Sometimes it doesn't load at all. And even if it does load it's often outdated and doesn't show latest transaction. Also it has none biometric support so you have to type your 6 character long pin 2x times in order to check your balance.,2,8,3.202.21,2025-02-06 6:13:54,"Hello, Daniel. We would like to look into the performance difficulties you have experienced on our platform and offer assistance. For this purpose, please contact us via live chat. We would be happy to share more details on our available security features as well. Thank you!",2025-01-13 4:24:46,3.202.21,co.mona.android,Usability/UI/UX,1,,
71b6e812-662e-4081-b908-db0e16f1d98b,Wayne Hoffman,https://play-lh.googleusercontent.com/a-/ALV-UjX2H7G-PoKpRLb5dDqUtP73roWrUoaLmzbcuvz6tTVSp8o9Nc0BvA,Id love it if the app didn't update every couple of weeks,1,1,3.205.0,2025-02-25 20:17:33,,,3.205.0,co.mona.android,Usability/UI/UX,0,Reliability/Stability,
85b55145-2c70-4900-8feb-d79cb5c7bbd9,Jonathan DeLisle,https://play-lh.googleusercontent.com/a-/ALV-UjUZrOhYdZQ6iuL1qBTvx6AtCMOSHxyqw5UwU8ZrgCt_FtTU1x3i,The best way to keep track of your Crypto Portfolio an get alerts on profit/loss in the app.,5,0,3.205.10,2025-03-07 5:12:13,,,3.205.10,co.mona.android,Features/Functionality,1,,
5206e1d2-e036-438f-80ac-589216005138,Sindha Jalandar,https://play-lh.googleusercontent.com/a-/ALV-UjUwQbZMOmf6iPZwvJj7VIPEPydN8bhGvrIYHa5BgAR1wJ91tKLJ,"Why does the email link doesn't work? When i click your verification email it won't work. Every time i have tried to log in, it sends a verification email but it won't work. when I try to click the login now on the link that opens your app and couldn't login. Last 10 days i try but couldn't login",1,0,3.200.0,2025-03-14 19:53:41,Hello Sindha. We invite you to contact us via live chat about the difficulties you have encountered with the verification email when accessing your account. Our team will be glad to look into this and help out. Thank you!,2025-03-14 20:17:07,3.200.0,co.mona.android,Verification/KYC/AML Processes,1,,
d9940b78-f97c-4233-821b-3d2ef4e69e84,Jewel Jones,https://play-lh.googleusercontent.com/a/ACg8ocKpOCBYfs2yM7KwEdy8oqbJ5m6LHCpkDFBdfYrFV4ml8TbTsw=mo,"App at times of peak, app does not let you sell but only activates the buy and trade button.",2,0,3.201.20,2024-12-29 19:09:44,Hello Jewel! Please send us a message via Live chat. We will gladly look into any difficulties you may have encountered when initiating crypto sales and assist you accordingly. Thank you in advance!,2024-12-29 19:37:25,3.201.20,co.mona.android,Reliability/Stability,1,,
e781f5df-f9df-4d02-8e5d-dcc00cf7081a,Notmy Realname,https://play-lh.googleusercontent.com/a/ACg8ocKnS8UG81JjFSD5qLEUf01CHHc4JR1zZrJUYzsfDYZ9Kl2Nmw=mo,The app is very slow to respond.,2,0,3.201.30,2024-12-31 8:32:45,"Hello there. Our team will be glad to offer assistance on the performance difficulties you have faced within the Crypto.com App. To do so, please feel free to reach out to us via live chat. Thank you!",2024-12-31 9:02:59,3.201.30,co.mona.android,Reliability/Stability,1,,
946089a3-b292-4f6d-b9d2-2e7ebc0a1bf4,Prince TnMalik Q33,https://play-lh.googleusercontent.com/a-/ALV-UjUfM_t9o2s78THHgQLxR53WkJp-faq45znZrDX4ytexPo4Y-bog,Hello sir please open solvBTC withdraw in exchangers my few money are stuck mistakly kindly open withdrawals... For btc network i did but my apeal was rejected,2,0,2.94.6,2025-01-25 23:28:57,"Hi Prince! To better assist you, let's have a chat at http://binance.com/en/chat and we will check more about your inquiry and provide the related information on this. To skip Bot, please consider following these steps: scroll down, Get support > choose any the most related topic > Unsolved > Not relevant > Yes, transfer to Customer Support. EA",2025-01-25 22:46:36,2.94.6,com.binance.dev,Account Management,1,,
8f0c4f2d-9752-4c78-a388-320194f7be45,Amy Dowell,https://play-lh.googleusercontent.com/a/ACg8ocIQxV3ksp__vt_CIfLmju9LzKAk9eIQqXTRvtMQ9VC2pClO=mo,I can add my venmo card but can't buy crypto ETH tried to ADD debit card and it wouldn't let me. So I'm onto another app if it won't work,2,0,3.201.10,2024-12-20 9:07:50,"Hello Amy! We invite you to contact us via live chat, so our team can look into the crypto purchase difficulties you have experienced on our platform and advise you on the matter. Thank you.",2024-12-20 9:26:04,3.201.10,co.mona.android,Account Management,1,,
d66987ee-aa04-444f-88b8-9902037a327c,Matthew monday,https://play-lh.googleusercontent.com/a/ACg8ocIEXK9ThQrAIPRjn6v_hHxhl-6VCtZ8FdyDUtp81tSICsfnDw=mo,It's handling of pi does not sit well with me,1,0,,2025-03-13 9:35:39,,,,com.binance.dev,Features/Functionality,0,,
86a2274e-4a13-474c-87ae-7f51ae433ee8,Bishnu Pk,https://play-lh.googleusercontent.com/a/ACg8ocIKHET9wcG47OtjKXo5h-jWk7J1J_1GrzoHJ2G-z_bv6HwuHg=mo,Very save,5,0,,2025-03-14 13:14:54,,,,com.binance.dev,Security,1,,
36fe44cb-00e7-4895-bff9-85f076006178,Shad Riley,https://play-lh.googleusercontent.com/a/ACg8ocKCml_7sopmxR0uaktP3tYXLjn-wct7NmCFErSwPaMWIN1hLA=mo,Do not download this app the lie lie lie I've caught them breaking the terms so many times and I still can't get my money off this damn thing. They say I have to show my medical bills to do so. These people need investigated seriously,1,0,3.205.10,2025-03-12 11:55:07,,,3.205.10,co.mona.android,Account Management,1,,
2ac7901e-49dc-469e-9a9d-076e33be1c57,umar khan,https://play-lh.googleusercontent.com/a-/ALV-UjU_BC9AYY5la-xMF0uiGxkyzsgYoAtxHbCoj3ceYHYvV2ge933e,Due to not listed pi network,1,1,2.96.2,2025-03-12 13:04:58,,,2.96.2,com.binance.dev,Features/Functionality,1,,
